,HOUR,MAKE,BODY_TYP,MOD_YEAR,AGE,INJ_SEV,REST_USE,EJECTION,VE_FORMS,VSURCOND,ROLLOVER,TRAV_SP,VSPD_LIM,LGT_COND,DIF_SP
4148,9,Chevrolet,Sedans,11.0,35,Suspected Serious Injury,1,0,3,0,0,55,55,0,0
4149,19,Chevrolet,Sedans,13.0,23,No Apparent Injury,1,0,1,0,0,50,50,2,0
4150,19,Chevrolet,Sedans,13.0,23,Possible Injury,1,0,1,0,0,50,50,2,0
4151,16,Ford,SUVs,2.0,74,Suspected Serious Injury,1,0,2,0,0,15,55,0,-40
4152,16,Ford,SUVs,2.0,69,Suspected Serious Injury,1,0,2,0,0,15,55,0,-40
4153,16,Ford,SUVs,2.0,75,Fatal Injury,1,0,2,0,0,15,55,0,-40
4154,16,Ford,SUVs,2.0,69,Suspected Serious Injury,1,0,2,0,0,15,55,0,-40
4155,15,Ford,SUVs,4.0,57,Possible Injury,1,0,3,0,1,15,70,0,-55
4156,15,Ford,SUVs,4.0,80,Fatal Injury,0,1,3,0,1,15,70,0,-55
4157,15,Ford,SUVs,4.0,80,Possible Injury,1,0,3,0,1,15,70,0,-55
4158,0,Toyota,Sedans,8.0,53,Fatal Injury,1,0,3,1,0,35,45,2,-10
4159,0,Hyundai,Sedans,3.0,50,No Apparent Injury,1,0,3,1,0,0,45,2,-45
4160,9,Ford,Pickups,14.0,65,No Apparent Injury,1,0,1,0,0,15,35,0,-20
4161,18,Ford,Pickups,2.0,45,No Apparent Injury,1,0,5,0,0,65,65,1,0
4162,18,Ford,Pickups,2.0,43,No Apparent Injury,1,0,5,0,0,65,65,1,0
4163,18,Ford,Pickups,2.0,14,No Apparent Injury,1,0,5,0,0,65,65,1,0
4164,18,Honda,Sedans,3.0,32,No Apparent Injury,1,0,5,0,0,65,65,1,0
4165,9,GMC,Pickups,4.0,53,No Apparent Injury,1,0,2,0,0,45,45,0,0
4166,2,Chevrolet,SUVs,18.0,36,Suspected Minor Injury,1,0,2,0,0,45,45,2,0
4167,12,Toyota,Sedans,4.0,40,No Apparent Injury,1,0,2,0,0,45,45,0,0
4168,3,Toyota,SUVs,3.0,58,No Apparent Injury,1,0,1,0,0,60,60,2,0
4169,3,Toyota,SUVs,3.0,37,No Apparent Injury,1,0,1,0,0,60,60,2,0
4170,13,Jeep,SUVs,2.0,21,Possible Injury,1,0,3,0,1,55,55,0,0
4171,19,Hyundai,Sedans,4.0,51,Suspected Serious Injury,1,0,1,0,0,75,60,1,15
4172,19,Dodge,Pickups,11.0,77,Suspected Serious Injury,0,0,2,0,0,20,30,2,-10
4173,19,Dodge,Pickups,11.0,77,Suspected Serious Injury,0,0,2,0,0,20,30,2,-10
4174,19,Dodge,Pickups,11.0,16,No Apparent Injury,0,0,2,0,0,20,30,2,-10
4175,19,Hyundai,SUVs,3.0,58,Possible Injury,1,0,2,0,0,30,30,2,0
4176,19,Hyundai,SUVs,3.0,92,Fatal Injury,0,0,2,0,0,30,30,2,0
4177,5,Chevrolet,SUVs,2.0,30,Fatal Injury,1,0,1,0,0,90,40,2,50
4178,5,Chevrolet,SUVs,2.0,26,Suspected Minor Injury,1,0,1,0,0,90,40,2,50
4179,5,Chevrolet,SUVs,2.0,21,Suspected Serious Injury,1,0,1,0,0,90,40,2,50
4180,5,Dodge,Pickups,18.0,20,Suspected Minor Injury,1,0,2,0,0,0,60,2,-60
4181,5,Chevrolet,Sedans,13.0,33,Fatal Injury,0,0,1,0,0,55,35,2,20
4182,19,Hyundai,SUVs,7.0,24,Suspected Minor Injury,1,0,2,0,0,5,35,2,-30
4183,7,Honda,Sedans,17.0,48,No Apparent Injury,1,0,2,1,0,10,25,2,-15
4184,11,Honda,SUVs,7.0,72,No Apparent Injury,1,0,4,0,0,5,70,0,-65
4185,6,Honda,SUVs,2.0,52,Suspected Minor Injury,1,0,2,0,0,60,60,2,0
4186,12,Ford,SUVs,5.0,50,Suspected Serious Injury,1,0,2,0,0,30,35,0,-5
4187,12,Hyundai,SUVs,2.0,68,Possible Injury,1,0,2,0,0,30,35,0,-5
4188,12,Hyundai,SUVs,2.0,98,Fatal Injury,1,0,2,0,0,30,35,0,-5
4189,19,Toyota,Sedans,21.0,25,Possible Injury,1,0,3,0,0,10,40,0,-30
4190,14,Honda,SUVs,5.0,55,Fatal Injury,1,0,2,0,0,70,70,0,0
4191,14,Ford,Pickups,3.0,82,No Apparent Injury,1,0,2,0,0,65,70,0,-5
4192,14,Ford,Pickups,3.0,77,No Apparent Injury,1,0,2,0,0,65,70,0,-5
4193,22,Chevrolet,Sedans,2.0,19,Fatal Injury,0,0,1,0,0,65,65,2,0
4194,22,Chevrolet,Sedans,2.0,16,Suspected Serious Injury,0,0,1,0,0,65,65,2,0
4195,22,Chevrolet,Sedans,2.0,16,Suspected Serious Injury,0,0,1,0,0,65,65,2,0
4196,22,Chevrolet,Sedans,2.0,16,Suspected Serious Injury,0,0,1,0,0,65,65,2,0
4197,22,Chevrolet,Sedans,2.0,15,Suspected Serious Injury,0,0,1,0,0,65,65,2,0
4198,22,Chevrolet,Sedans,2.0,14,Suspected Serious Injury,0,0,1,0,0,65,65,2,0
4199,13,Ford,Pickups,18.0,68,No Apparent Injury,1,0,2,0,0,0,45,0,-45
4200,13,Ford,Pickups,18.0,63,No Apparent Injury,1,0,2,0,0,0,45,0,-45
4201,12,Ford,SUVs,16.0,51,Suspected Minor Injury,1,0,1,0,1,45,45,0,0
4202,12,Ford,SUVs,16.0,45,Fatal Injury,1,0,1,0,1,45,45,0,0
4203,12,Ford,SUVs,16.0,43,Suspected Minor Injury,0,1,1,0,1,45,45,0,0
4204,21,Chevrolet,Pickups,4.0,23,No Apparent Injury,1,0,1,0,0,75,65,2,10
4205,5,Toyota,SUVs,18.0,17,Fatal Injury,1,0,2,0,0,60,60,2,0
4206,5,Jeep,SUVs,6.0,19,Fatal Injury,1,0,2,0,0,60,60,2,0
4207,18,Jeep,SUVs,19.0,68,No Apparent Injury,1,0,1,0,0,30,30,2,0
4208,18,Jeep,SUVs,19.0,10,No Apparent Injury,1,0,1,0,0,30,30,2,0
4209,20,Toyota,Pickups,14.0,40,Fatal Injury,0,0,2,0,0,60,60,2,0
4210,20,Dodge,Pickups,21.0,53,Fatal Injury,1,0,2,0,0,60,60,2,0
4211,6,Chevrolet,Sedans,8.0,28,Suspected Minor Injury,1,0,2,0,0,20,45,2,-25
4212,16,Ford,Sedans,12.0,21,No Apparent Injury,1,0,3,0,0,40,45,0,-5
4213,14,Ford,Sedans,3.0,80,No Apparent Injury,1,0,3,0,0,0,45,0,-45
4214,8,BMW,Sedans,18.0,29,Possible Injury,1,0,2,0,0,45,45,0,0
4215,8,Toyota,Sedans,16.0,76,Fatal Injury,1,0,2,0,0,25,45,0,-20
4216,6,Ford,SUVs,7.0,66,Fatal Injury,1,0,2,0,0,44,45,2,-1
4217,6,Ford,SUVs,7.0,46,Suspected Serious Injury,1,0,2,0,0,44,45,2,-1
4218,21,Dodge,Sedans,6.0,41,No Apparent Injury,1,0,1,0,0,45,45,2,0
4219,5,BMW,Sedans,2.0,23,Possible Injury,1,0,2,0,0,66,70,2,-4
4220,5,BMW,Sedans,2.0,17,Suspected Minor Injury,1,0,2,0,0,66,70,2,-4
4221,5,BMW,Sedans,2.0,35,Suspected Minor Injury,0,0,2,0,0,66,70,2,-4
4222,5,BMW,Sedans,2.0,33,Suspected Minor Injury,0,0,2,0,0,66,70,2,-4
4223,5,Toyota,Sedans,13.0,61,Fatal Injury,0,0,2,0,0,40,40,2,0
4224,17,Ford,Pickups,22.0,76,Fatal Injury,1,0,1,0,0,65,40,0,25
4225,17,Ford,Pickups,22.0,56,Suspected Serious Injury,1,0,1,0,0,65,40,0,25
4226,17,Ford,Pickups,22.0,56,Suspected Serious Injury,0,0,1,0,0,65,40,0,25
4227,17,Ford,Pickups,22.0,60,Fatal Injury,0,0,1,0,0,65,40,0,25
4228,20,Hyundai,Sedans,17.0,22,Fatal Injury,1,0,1,0,0,15,15,2,0
4229,20,Hyundai,Sedans,17.0,21,No Apparent Injury,1,0,1,0,0,15,15,2,0
4230,20,Hyundai,Sedans,17.0,22,No Apparent Injury,1,0,1,0,0,15,15,2,0
4231,8,Honda,Sedans,15.0,83,Fatal Injury,1,0,2,0,0,45,45,0,0
4232,7,Dodge,Sedans,5.0,35,Suspected Serious Injury,1,0,4,0,0,90,55,1,35
4233,7,Hyundai,Sedans,4.0,62,No Apparent Injury,1,0,4,0,0,0,55,1,-55
4234,7,Hyundai,Sedans,4.0,71,No Apparent Injury,1,0,4,0,0,0,55,1,-55
4235,7,BMW,Sedans,10.0,45,No Apparent Injury,1,0,4,0,0,0,55,1,-55
4236,17,Ford,Sedans,12.0,86,Suspected Minor Injury,1,0,2,0,0,10,45,0,-35
4237,17,Ford,Sedans,12.0,85,Fatal Injury,1,0,2,0,0,10,45,0,-35
4238,7,BMW,Sedans,4.0,53,No Apparent Injury,1,0,2,0,0,45,45,0,0
4239,7,BMW,Sedans,4.0,64,Possible Injury,1,0,2,0,0,45,45,0,0
4240,7,BMW,Sedans,4.0,68,Fatal Injury,1,0,2,0,0,45,45,0,0
4241,3,Honda,SUVs,8.0,31,Fatal Injury,0,1,1,0,1,80,40,2,40
4242,17,Ford,Pickups,18.0,30,Suspected Minor Injury,1,0,2,0,1,90,70,0,20
4243,11,BMW,Sedans,1.0,83,Fatal Injury,1,0,2,0,0,10,40,0,-30
4244,10,Chevrolet,Pickups,6.0,52,Suspected Serious Injury,1,0,2,1,0,68,45,0,23
4245,13,BMW,Sedans,23.0,17,No Apparent Injury,1,0,1,0,0,30,30,0,0
4246,13,BMW,Sedans,23.0,19,No Apparent Injury,1,0,1,0,0,30,30,0,0
4247,7,Hyundai,Sedans,7.0,52,No Apparent Injury,1,0,1,0,0,10,30,1,-20
4248,6,Chevrolet,Pickups,18.0,26,Fatal Injury,1,0,1,0,1,60,60,2,0
4249,6,Toyota,Sedans,2.0,34,Suspected Serious Injury,1,0,2,0,0,70,70,2,0
4250,6,Toyota,Sedans,2.0,27,Fatal Injury,1,0,2,0,0,70,70,2,0
4251,8,Ford,Pickups,14.0,27,Possible Injury,1,0,2,0,0,0,25,0,-25
4252,8,Dodge,Sedans,6.0,20,Suspected Serious Injury,0,0,2,0,0,60,35,0,25
4253,4,Toyota,Sedans,3.0,24,Suspected Minor Injury,1,0,2,0,3,65,65,2,0
4254,4,Toyota,Sedans,3.0,27,Fatal Injury,0,1,2,0,3,65,65,2,0
4255,4,Toyota,Sedans,3.0,20,Fatal Injury,0,1,2,0,3,65,65,2,0
4256,4,Dodge,Pickups,4.0,60,No Apparent Injury,1,0,2,0,0,65,65,2,0
4257,17,Chevrolet,Pickups,19.0,79,No Apparent Injury,1,0,2,0,0,10,45,0,-35
4258,14,Ford,Pickups,18.0,81,Suspected Serious Injury,1,0,3,0,0,45,45,0,0
4259,14,Chevrolet,Pickups,17.0,33,No Apparent Injury,1,0,3,0,0,45,45,0,0
4260,6,BMW,Sedans,5.0,69,No Apparent Injury,1,0,1,0,0,45,45,2,0
4261,23,Dodge,Pickups,2.0,31,Fatal Injury,0,1,1,1,0,62,60,2,2
4262,23,Dodge,Pickups,2.0,23,Suspected Serious Injury,0,1,1,1,0,62,60,2,2
4263,23,Dodge,Pickups,2.0,27,Suspected Serious Injury,0,0,1,1,0,62,60,2,2
4264,18,Ford,Sedans,4.0,18,Possible Injury,1,0,2,0,0,10,45,1,-35
4265,18,Ford,Sedans,4.0,19,Possible Injury,1,0,2,0,0,10,45,1,-35
4266,11,Ford,Sedans,7.0,85,Fatal Injury,1,0,2,0,0,20,50,0,-30
4267,11,Ford,Sedans,7.0,89,Possible Injury,1,0,2,0,0,20,50,0,-30
4268,1,Chevrolet,Pickups,21.0,44,Fatal Injury,0,1,2,0,0,5,55,2,-50
4269,1,Chevrolet,Pickups,21.0,26,Suspected Serious Injury,0,1,2,0,0,5,55,2,-50
4270,1,Chevrolet,Pickups,21.0,46,Suspected Minor Injury,0,1,2,0,0,5,55,2,-50
4271,13,Ford,Pickups,15.0,68,Fatal Injury,1,0,2,0,0,45,45,0,0
4272,14,Toyota,Sedans,2.0,69,Possible Injury,1,0,4,0,0,10,40,0,-30
4273,14,Toyota,Sedans,2.0,93,Fatal Injury,1,0,4,0,0,10,40,0,-30
4274,15,Toyota,Sedans,11.0,96,Fatal Injury,1,0,1,0,0,15,25,0,-10
4275,14,Toyota,Pickups,13.0,89,Fatal Injury,0,0,1,0,0,49,55,0,-6
4276,20,Honda,Sedans,20.0,17,No Apparent Injury,1,0,2,1,0,0,45,2,-45
4277,20,Honda,Sedans,20.0,51,No Apparent Injury,1,0,2,1,0,0,45,2,-45
4278,22,Toyota,Sedans,20.0,29,No Apparent Injury,1,0,2,0,0,45,45,2,0
4279,1,Honda,Sedans,20.0,53,No Apparent Injury,1,0,1,0,0,45,45,2,0
4280,1,Honda,Sedans,20.0,18,No Apparent Injury,1,0,1,0,0,45,45,2,0
4281,6,Ford,Pickups,3.0,56,No Apparent Injury,1,0,1,0,0,40,40,2,0
4282,2,Toyota,Sedans,8.0,25,Fatal Injury,0,0,1,0,0,55,40,2,15
4283,18,Chevrolet,Pickups,15.0,56,Fatal Injury,0,1,2,0,2,55,55,2,0
4284,18,Hyundai,Sedans,4.0,21,Suspected Minor Injury,1,0,2,0,0,55,55,2,0
4285,20,Hyundai,Sedans,7.0,39,No Apparent Injury,1,0,1,0,0,45,45,2,0
4286,20,Hyundai,Sedans,7.0,11,No Apparent Injury,1,0,1,0,0,45,45,2,0
4287,0,Ford,SUVs,16.0,24,Possible Injury,1,0,3,0,0,45,45,2,0
4288,0,Ford,Sedans,5.0,33,No Apparent Injury,1,0,3,0,0,0,45,2,-45
4289,0,Ford,Sedans,5.0,33,No Apparent Injury,1,0,3,0,0,0,45,2,-45
4290,23,Hyundai,Sedans,5.0,26,Fatal Injury,0,0,2,0,0,45,45,2,0
4291,23,Toyota,Sedans,5.0,18,Suspected Minor Injury,1,0,2,0,0,45,45,2,0
4292,23,Toyota,Sedans,5.0,17,Suspected Serious Injury,1,0,2,0,0,45,45,2,0
4293,23,Toyota,Sedans,5.0,17,Suspected Serious Injury,1,0,2,0,0,45,45,2,0
4294,23,Toyota,Sedans,5.0,16,Suspected Serious Injury,1,0,2,0,0,45,45,2,0
4295,2,Chevrolet,Sedans,9.0,25,No Apparent Injury,1,0,1,0,0,45,50,2,-5
4296,21,Ford,Pickups,12.0,31,Possible Injury,1,0,2,0,0,40,40,2,0
4297,10,Ford,Pickups,6.0,34,Fatal Injury,1,0,1,0,0,55,45,0,10
4298,6,Dodge,Pickups,15.0,32,No Apparent Injury,1,0,1,0,0,40,45,2,-5
4299,18,Ford,Pickups,14.0,37,No Apparent Injury,1,0,1,0,0,20,45,0,-25
4300,18,Ford,Pickups,14.0,12,No Apparent Injury,1,0,1,0,0,20,45,0,-25
4301,0,Dodge,Sedans,2.0,27,No Apparent Injury,1,0,2,0,0,1,45,2,-44
4302,22,Toyota,Sedans,16.0,40,No Apparent Injury,1,0,2,0,0,45,45,2,0
4303,22,Honda,Sedans,3.0,29,No Apparent Injury,1,0,2,0,0,45,45,2,0
4304,16,BMW,Sedans,13.0,76,Fatal Injury,1,0,1,0,0,55,35,0,20
4305,15,GMC,Pickups,16.0,91,Fatal Injury,1,0,2,0,0,3,55,0,-52
4306,0,Ford,Pickups,14.0,34,Fatal Injury,0,1,3,1,0,0,25,2,-25
4307,0,Toyota,Sedans,15.0,23,No Apparent Injury,1,0,3,1,0,0,25,2,-25
4308,21,Toyota,Sedans,8.0,34,No Apparent Injury,1,0,2,0,0,40,45,2,-5
4309,21,Toyota,Sedans,8.0,25,Suspected Serious Injury,1,0,2,0,0,40,45,2,-5
4310,2,Jeep,SUVs,18.0,24,Suspected Serious Injury,0,1,1,0,1,45,45,2,0
4311,2,Jeep,SUVs,18.0,22,Fatal Injury,0,1,1,0,1,45,45,2,0
4312,2,Jeep,SUVs,18.0,40,Suspected Serious Injury,0,1,1,0,1,45,45,2,0
4313,5,Dodge,Pickups,21.0,25,No Apparent Injury,1,0,3,0,0,35,35,2,0
4314,5,Chevrolet,Sedans,7.0,59,No Apparent Injury,1,0,3,0,0,35,35,2,0
4315,5,BMW,Sedans,9.0,25,No Apparent Injury,1,0,3,0,0,35,35,2,0
4316,7,Toyota,Sedans,16.0,48,Fatal Injury,1,0,2,0,0,50,50,0,0
4317,7,Honda,Sedans,7.0,50,Suspected Serious Injury,1,0,2,0,1,60,50,0,10
4318,20,Ford,SUVs,14.0,61,No Apparent Injury,1,0,1,0,0,45,40,2,5
4319,20,Ford,SUVs,14.0,15,No Apparent Injury,1,0,1,0,0,45,40,2,5
4320,20,Ford,SUVs,14.0,15,No Apparent Injury,1,0,1,0,0,45,40,2,5
4321,20,Ford,SUVs,14.0,15,No Apparent Injury,1,0,1,0,0,45,40,2,5
4322,14,Dodge,Sedans,10.0,18,Possible Injury,1,0,2,0,0,45,45,0,0
4323,3,Dodge,SUVs,17.0,54,Fatal Injury,0,2,1,1,1,50,35,2,15
4324,18,Ford,Pickups,4.0,28,Suspected Minor Injury,1,0,2,1,0,55,45,1,10
4325,1,Honda,Sedans,2.0,27,Fatal Injury,1,0,3,0,0,50,50,2,0
4326,18,Chevrolet,SUVs,6.0,53,No Apparent Injury,1,0,1,0,0,65,70,0,-5
4327,6,Toyota,Sedans,14.0,66,No Apparent Injury,1,0,1,0,0,35,35,1,0
4328,21,Hyundai,Sedans,9.0,78,Suspected Minor Injury,1,0,3,1,0,10,65,2,-55
4329,21,Hyundai,Sedans,9.0,67,Suspected Minor Injury,1,0,3,1,0,10,65,2,-55
4330,21,Hyundai,Sedans,9.0,76,Fatal Injury,1,0,3,1,0,10,65,2,-55
4331,21,Hyundai,Sedans,9.0,73,Suspected Minor Injury,1,0,3,1,0,10,65,2,-55
4332,17,Chevrolet,Sedans,1.0,18,Suspected Serious Injury,0,1,1,0,1,55,55,0,0
4333,17,Chevrolet,Sedans,1.0,17,Suspected Serious Injury,0,0,1,0,1,55,55,0,0
4334,17,Chevrolet,Sedans,1.0,16,Fatal Injury,0,0,1,0,1,55,55,0,0
4335,17,Chevrolet,Sedans,1.0,18,Suspected Serious Injury,0,0,1,0,1,55,55,0,0
4336,21,Chevrolet,Sedans,30.0,18,No Apparent Injury,1,0,1,0,0,55,60,2,-5
4337,21,Chevrolet,Sedans,30.0,17,Suspected Minor Injury,1,0,1,0,0,55,60,2,-5
4338,16,Dodge,Sedans,3.0,45,No Apparent Injury,1,0,2,1,0,15,30,1,-15
4339,16,Chevrolet,SUVs,18.0,45,No Apparent Injury,1,0,2,1,0,40,30,1,10
4340,22,Toyota,SUVs,13.0,31,Possible Injury,1,0,2,0,0,35,40,2,-5
4341,17,Hyundai,Sedans,5.0,44,Possible Injury,1,0,2,0,0,10,40,0,-30
4342,7,Toyota,Sedans,5.0,28,No Apparent Injury,1,0,1,0,0,25,25,0,0
4343,4,Dodge,SUVs,21.0,33,No Apparent Injury,0,0,1,0,0,55,55,2,0
4344,18,Chevrolet,Sedans,4.0,26,Fatal Injury,0,0,1,0,0,60,25,0,35
4345,18,Chevrolet,Sedans,4.0,23,Fatal Injury,0,0,1,0,0,60,25,0,35
4346,2,Jeep,SUVs,9.0,31,No Apparent Injury,1,0,1,1,0,40,40,2,0
4347,6,Dodge,Pickups,14.0,18,Fatal Injury,0,1,1,0,2,55,55,1,0
4348,6,Dodge,Pickups,14.0,15,Suspected Serious Injury,0,1,1,0,2,55,55,1,0
4349,18,Chevrolet,Pickups,8.0,54,No Apparent Injury,1,0,2,0,0,15,45,0,-30
4350,18,Chevrolet,Pickups,8.0,51,No Apparent Injury,1,0,2,0,0,15,45,0,-30
4351,18,Chevrolet,Pickups,8.0,11,No Apparent Injury,1,0,2,0,0,15,45,0,-30
4352,11,Dodge,SUVs,1.0,29,No Apparent Injury,1,0,3,0,0,40,25,0,15
4353,2,Chevrolet,Sedans,1.0,25,Fatal Injury,0,0,2,1,0,10,35,2,-25
4354,2,Chevrolet,Sedans,1.0,26,Fatal Injury,0,0,2,1,0,10,35,2,-25
4355,2,Chevrolet,Sedans,1.0,26,Suspected Serious Injury,0,0,2,1,0,10,35,2,-25
4356,2,Chevrolet,Sedans,1.0,29,Fatal Injury,0,0,2,1,0,10,35,2,-25
4357,2,Chevrolet,Pickups,3.0,23,Possible Injury,1,0,2,1,0,50,35,2,15
4358,11,Toyota,Pickups,17.0,77,Fatal Injury,0,1,2,0,1,10,30,0,-20
4359,11,Hyundai,SUVs,2.0,38,Possible Injury,1,0,2,0,0,40,40,0,0
4360,21,Chevrolet,Sedans,23.0,24,Fatal Injury,0,0,1,1,0,55,55,2,0
4361,21,Chevrolet,Sedans,23.0,19,Fatal Injury,0,0,1,1,0,55,55,2,0
4362,14,Ford,Sedans,5.0,22,Possible Injury,1,0,2,0,0,40,40,0,0
4363,16,Toyota,SUVs,6.0,64,Possible Injury,1,0,4,0,0,0,70,0,-70
4364,17,GMC,SUVs,3.0,66,Fatal Injury,1,0,3,0,0,15,55,0,-40
4365,17,Chevrolet,Pickups,17.0,49,Possible Injury,1,0,3,0,0,55,55,0,0
4366,16,Dodge,Pickups,2.0,27,No Apparent Injury,1,0,2,0,0,0,70,0,-70
4367,10,Ford,Sedans,9.0,31,No Apparent Injury,1,0,2,0,0,60,60,0,0
4368,19,BMW,Sedans,1.0,26,No Apparent Injury,1,0,4,0,0,15,45,1,-30
4369,20,Ford,Sedans,12.0,18,No Apparent Injury,1,0,1,0,0,35,40,2,-5
4370,19,Ford,Sedans,2.0,23,Suspected Minor Injury,1,0,2,0,0,30,40,2,-10
4371,5,BMW,Sedans,4.0,30,Fatal Injury,0,0,1,0,0,72,35,2,37
4372,20,Hyundai,Sedans,2.0,49,Possible Injury,1,0,3,0,0,55,55,2,0
4373,0,Hyundai,Sedans,7.0,52,Fatal Injury,1,0,1,0,1,75,55,2,20
4375,17,Ford,Pickups,11.0,31,No Apparent Injury,1,0,2,0,0,50,55,0,-5
4376,17,Ford,Pickups,11.0,35,No Apparent Injury,1,0,2,0,0,50,55,0,-5
4377,0,Ford,Sedans,12.0,20,Fatal Injury,0,2,1,1,1,104,55,2,49
4378,21,Ford,Sedans,10.0,29,No Apparent Injury,1,0,2,0,0,61,50,2,11
4379,13,BMW,Sedans,13.0,20,Fatal Injury,0,1,1,0,1,65,65,0,0
4380,13,Toyota,Sedans,17.0,30,Suspected Minor Injury,1,0,2,0,0,10,55,0,-45
4381,16,Honda,SUVs,15.0,42,Fatal Injury,0,0,1,1,0,65,65,0,0
4382,16,Honda,SUVs,15.0,13,Suspected Minor Injury,1,0,1,1,0,65,65,0,0
4383,16,Honda,SUVs,15.0,11,Suspected Minor Injury,0,0,1,1,0,65,65,0,0
4384,0,BMW,Sedans,4.0,37,Suspected Serious Injury,0,0,2,0,0,55,55,2,0
4385,22,Chevrolet,Sedans,20.0,83,Fatal Injury,1,0,1,1,0,50,20,2,30
4386,11,Honda,Sedans,5.0,52,Suspected Minor Injury,1,0,4,0,0,40,40,0,0
4387,11,Honda,Sedans,5.0,48,Fatal Injury,0,0,4,0,0,40,40,0,0
4388,11,Honda,Sedans,5.0,21,Suspected Minor Injury,1,0,4,0,0,40,40,0,0
4389,11,Chevrolet,Sedans,17.0,19,No Apparent Injury,1,0,4,0,0,40,45,0,-5
4390,6,Dodge,Pickups,13.0,73,Fatal Injury,1,0,2,0,0,60,60,2,0
4391,1,Hyundai,Sedans,4.0,19,No Apparent Injury,1,0,2,0,0,45,45,2,0
4392,1,Hyundai,Sedans,4.0,18,No Apparent Injury,1,0,2,0,0,45,45,2,0
4393,20,Jeep,SUVs,14.0,54,Suspected Minor Injury,1,0,2,1,0,54,55,2,-1
4394,17,Jeep,SUVs,2.0,25,Suspected Serious Injury,1,0,4,0,1,55,55,0,0
4395,17,Jeep,SUVs,2.0,25,Suspected Serious Injury,1,0,4,0,1,55,55,0,0
4396,17,Jeep,SUVs,2.0,2,Suspected Serious Injury,1,0,4,0,1,55,55,0,0
4397,17,Ford,Pickups,4.0,46,No Apparent Injury,1,0,4,0,0,45,55,0,-10
4398,13,Chevrolet,Pickups,21.0,24,Fatal Injury,0,1,2,0,0,10,25,0,-15
4399,6,Ford,Pickups,10.0,45,No Apparent Injury,1,0,1,0,0,47,45,2,2
4400,21,Chevrolet,Pickups,9.0,18,Possible Injury,0,0,2,0,0,15,45,2,-30
4401,21,Toyota,Sedans,21.0,38,Fatal Injury,1,0,2,0,0,45,45,2,0
4402,9,Hyundai,Sedans,5.0,39,Fatal Injury,0,0,1,0,0,60,45,0,15
4403,14,Ford,Pickups,12.0,50,Fatal Injury,0,0,1,0,0,55,55,0,0
4404,21,Chevrolet,Pickups,19.0,34,Fatal Injury,0,0,1,0,0,78,55,2,23
4405,18,GMC,Pickups,21.0,35,Suspected Minor Injury,1,0,2,0,0,10,60,0,-50
4406,22,Jeep,SUVs,4.0,31,No Apparent Injury,1,0,2,0,0,70,70,2,0
4407,21,Chevrolet,Sedans,7.0,33,No Apparent Injury,1,0,2,0,0,45,45,2,0
4408,21,Chevrolet,Sedans,7.0,34,No Apparent Injury,1,0,2,0,0,45,45,2,0
4409,21,Chevrolet,Sedans,7.0,8,No Apparent Injury,1,0,2,0,0,45,45,2,0
4410,21,Dodge,Pickups,9.0,62,No Apparent Injury,1,0,2,0,0,35,45,2,-10
4411,21,Dodge,Pickups,9.0,25,No Apparent Injury,1,0,2,0,0,35,45,2,-10
4412,21,Jeep,SUVs,4.0,30,Fatal Injury,1,0,2,0,0,60,60,2,0
4413,21,Toyota,Sedans,21.0,30,Fatal Injury,0,0,2,0,0,50,60,2,-10
4414,21,Toyota,Sedans,21.0,42,Fatal Injury,1,0,2,0,0,50,60,2,-10
4415,21,Toyota,Sedans,21.0,35,Fatal Injury,0,0,2,0,0,50,60,2,-10
4416,21,Toyota,Sedans,21.0,12,Fatal Injury,0,0,2,0,0,50,60,2,-10
4417,21,Toyota,Sedans,21.0,9,Suspected Serious Injury,0,0,2,0,0,50,60,2,-10
4418,3,Ford,Sedans,6.0,46,Fatal Injury,0,0,2,0,0,70,70,2,0
4419,6,Chevrolet,SUVs,14.0,49,No Apparent Injury,1,0,2,0,0,40,40,1,0
4420,6,Honda,Sedans,2.0,84,No Apparent Injury,1,0,2,0,0,40,40,1,0
4421,6,Honda,Sedans,2.0,80,No Apparent Injury,1,0,2,0,0,40,40,1,0
4422,21,Hyundai,Sedans,2.0,23,No Apparent Injury,1,0,1,0,0,45,45,2,0
4423,4,Chevrolet,SUVs,15.0,21,Suspected Minor Injury,0,1,1,0,1,60,50,2,10
4424,4,Chevrolet,SUVs,15.0,21,Fatal Injury,0,1,1,0,1,60,50,2,10
4425,4,Chevrolet,SUVs,15.0,23,Suspected Serious Injury,0,1,1,0,1,60,50,2,10
4426,4,Dodge,Sedans,5.0,24,Possible Injury,1,0,2,0,0,55,55,2,0
4427,19,Toyota,Pickups,2.0,24,No Apparent Injury,1,0,2,0,0,10,45,0,-35
4428,19,Toyota,Pickups,2.0,22,No Apparent Injury,1,0,2,0,0,10,45,0,-35
4429,13,Toyota,Sedans,19.0,18,Fatal Injury,0,0,1,0,0,55,40,0,15
4430,13,Toyota,Sedans,19.0,18,Suspected Serious Injury,0,0,1,0,0,55,40,0,15
4431,13,Toyota,Sedans,19.0,18,Suspected Minor Injury,1,0,1,0,0,55,40,0,15
4432,20,Chevrolet,SUVs,6.0,32,No Apparent Injury,1,0,1,0,0,35,45,2,-10
4433,2,Chevrolet,Sedans,13.0,32,Fatal Injury,1,0,2,0,0,70,70,2,0
